iter,elapsed_time,obj,gradnorm,eval,grad,L,iter_inner
804,24.97370410055737,0.00018142358666786593,6.985090060347112e-05,0,1738,0.11062340701285511,804
805,25.002269892574986,0.00018075428731624356,6.983450095524068e-05,0,1740,0.09956106631156961,805
806,25.030958476592787,0.0001800842338109502,6.980545418206288e-05,0,1742,0.08960495968041265,806
807,25.059468435589224,0.00017940769683554142,6.976160527426822e-05,0,1744,0.0806444637123714,807
808,25.088010977604426,0.0001787184689258352,6.97330141821987e-05,0,1746,0.07258001734113426,808
809,25.11810710260761,0.0001780099800849819,7.007068094101168e-05,0,1748,0.06532201560702083,809
810,25.14702235261211,0.00017727695967723972,7.503193334973025e-05,0,1750,0.05878981404631875,810
811,25.189925477607176,0.0001765470311110437,7.288780267061596e-05,0,1753,0.10582166528337375,811
812,25.218478102615336,0.0001758225254072323,7.829293695782434e-05,0,1755,0.09523949875503637,812
813,25.261419227637816,0.0001751137418183832,7.076137023755365e-05,0,1758,0.17143109775906548,813
814,25.289199477643706,0.00017442648053505165,6.875942887488523e-05,0,1760,0.15428798798315893,814
815,25.317888935649535,0.00017375564666712018,6.863996992669257e-05,0,1762,0.13885918918484305,815
816,25.34622885164572,0.00017309683170161898,6.85277731571102e-05,0,1764,0.12497327026635875,816
817,25.374830851651495,0.000172446105127887,6.842154323066546e-05,0,1766,0.11247594323972288,817
818,25.403671851643594,0.00017179915788964262,6.831437931511885e-05,0,1768,0.1012283489157506,818
819,25.432494059670717,0.0001711512777105248,6.820094543566025e-05,0,1770,0.09110551402417554,819
820,25.46172501766705,0.00017049732352322913,6.807662212779401e-05,0,1772,0.08199496262175798,820
821,25.490824767650338,0.0001698317095989698,6.794940821461712e-05,0,1774,0.07379546635958219,821
822,25.519241142639657,0.00016914843677319792,6.794752675042941e-05,0,1776,0.06641591972362397,822
823,25.54759655863745,0.00016844166804399707,6.965611211919976e-05,0,1778,0.059774327751261576,823
824,25.575166224618442,0.00016771518853946486,9.349205810159681e-05,0,1780,0.05379689497613542,824
825,25.632008266606135,0.00016699170093359972,7.734215790693901e-05,0,1784,0.19366882191408752,825
826,25.660514725605026,0.0001662936601818318,6.687775937571435e-05,0,1786,0.17430193972267877,826
827,25.689477350591915,0.00016561913870704044,6.672876983444255e-05,0,1788,0.1568717457504109,827
828,25.718226933589904,0.00016496045899571393,6.649519197397448e-05,0,1790,0.1411845711753698,828
829,25.747008266596822,0.0001643144539731744,6.634769572807685e-05,0,1792,0.12706611405783283,829
830,25.775930308620445,0.00016367753222572417,6.62084496698976e-05,0,1794,0.11435950265204956,830
831,25.803881058614934,0.00016304578605341795,6.607554647356274e-05,0,1796,0.1029235523868446,831
832,25.832500266609713,0.00016241493004055097,6.59424024775854e-05,0,1798,0.09263119714816014,832
833,25.861632558633573,0.0001617802787872575,6.58058213724668e-05,0,1800,0.08336807743334412,833
834,25.89004643363296,0.0001611367288704965,6.567632613850342e-05,0,1802,0.07503126969000971,834
835,25.918095891625853,0.00016047879243333093,6.570128201312019e-05,0,1804,0.06752814272100874,835
836,25.947020891617285,0.00015980119210070969,6.759837479135389e-05,0,1806,0.060775328448907866,836
837,25.97468843261595,0.0001591083285899606,9.227686750478208e-05,0,1808,0.05469779560401708,837
838,26.031935557635734,0.00015841841929310177,7.657069116184827e-05,0,1812,0.1969120641744615,838
839,26.06069722463144,0.00015775306119952448,6.469897089455667e-05,0,1814,0.17722085775701535,839
840,26.089309016620973,0.00015711191413463117,6.456181828906737e-05,0,1816,0.15949877198131382,840
841,26.11847509961808,0.00015648695736942747,6.431996248654158e-05,0,1818,0.14354889478318245,841
842,26.14718664161046,0.00015587525801691248,6.419635035733645e-05,0,1820,0.12919400530486422,842
843,26.175285849603824,0.00015527344549287096,6.408280919941017e-05,0,1822,0.1162746047743778,843
844,26.2041153916216,0.00015467786161697559,6.397725546282517e-05,0,1824,0.10464714429694003,844
845,26.232357099623187,0.00015408448847226212,6.387297238756458e-05,0,1826,0.09418242986724602,845
846,26.261372682609363,0.00015348892556319913,6.376528304013729e-05,0,1828,0.08476418688052142,846
847,26.29067497359938,0.0001528863686226649,6.365504318314887e-05,0,1830,0.07628776819246928,847
848,26.320003223605454,0.00015227161256644285,6.360103097296439e-05,0,1832,0.06865899137322236,848
849,26.348887056607055,0.00015163927888149303,6.431204633001536e-05,0,1834,0.06179309223590013,849
850,26.377891056617955,0.00015098739746065298,7.5072939744656e-05,0,1836,0.05561378301231012,850
851,26.42058368161088,0.00015033545632539314,7.42079516444788e-05,0,1839,0.10010480942215821,851
852,26.461923181603197,0.00014970181958804193,6.7444311966096e-05,0,1842,0.18018865695988479,852
853,26.49027563960408,0.00014908780990214012,6.261529143667687e-05,0,1844,0.1621697912638963,853
854,26.52270905559999,0.00014849174816847723,6.247469580437154e-05,0,1846,0.1459528121375067,854
855,26.553703680605395,0.00014790889967127097,6.235827723507179e-05,0,1848,0.13135753092375602,855
856,26.58314872259507,0.00014733615693730953,6.225500731207326e-05,0,1850,0.11822177783138042,856
857,26.61208576458739,0.00014677010545569803,6.215857028597704e-05,0,1852,0.10639960004824238,857
858,26.641634556581266,0.00014620699650251428,6.20637899527932e-05,0,1854,0.09575964004341814,858
859,26.691828306560637,0.00014564272217712284,6.196536602676129e-05,0,1856,0.08618367603907633,859
860,26.72278913957416,0.00014507279475214034,6.18612402981849e-05,0,1858,0.07756530843516869,860
861,26.753425347589655,0.00014449233936974232,6.178014613356462e-05,0,1860,0.06980877759165183,861
862,26.78492043056758,0.0001438962004205118,6.208600645272009e-05,0,1862,0.06282789983248664,862
863,26.81510580558097,0.0001432806512443772,6.760930840632066e-05,0,1864,0.05654510984923798,863
864,26.860401389567414,0.00014266781374118717,6.649594001398415e-05,0,1867,0.10178119772862837,864
865,26.889150181552395,0.00014206142601626658,7.569697983013561e-05,0,1869,0.09160307795576554,865
866,26.931522890547058,0.00014146343390485325,6.278865783356721e-05,0,1872,0.16488554032037797,866
867,26.960198599554133,0.00014088605414144234,6.07180031171589e-05,0,1874,0.14839698628834017,867
868,26.989049057563534,0.00014032261612618766,6.0602069661835484e-05,0,1876,0.13355728765950614,868
869,27.01812555754441,0.00013976949112745225,6.0481488179214276e-05,0,1878,0.12020155889355554,869
870,27.04652768257074,0.00013922353691369794,6.037885998451856e-05,0,1880,0.10818140300419998,870
871,27.0751490155817,0.00013868128721329181,6.0279863480049944e-05,0,1882,0.09736326270377998,871
872,27.104797431558836,0.00013813894943873577,6.018925043396829e-05,0,1884,0.08762693643340198,872
873,27.13369609854999,0.00013759238787638492,6.014374723212908e-05,0,1886,0.07886424279006178,873
874,27.162474932556506,0.00013703720657777275,6.0478154272406854e-05,0,1888,0.0709778185110556,874
875,27.190783348545665,0.000136469785742411,6.444562019520851e-05,0,1890,0.06388003665995004,875
876,27.23311014054343,0.00013590835840855423,6.116656770753311e-05,0,1893,0.11498406598791007,876
877,27.262602890550625,0.00013535451334413195,6.259394696676122e-05,0,1895,0.10348565938911906,877
878,27.29136326556909,0.00013480362895858602,6.560422283276514e-05,0,1897,0.09313709345020715,878
879,27.3339119325683,0.00013426681529474284,6.0289314218087935e-05,0,1900,0.1676467682103729,879
880,27.361977307562483,0.00013374681485979505,5.916046678396512e-05,0,1902,0.15088209138933562,880
881,27.390724974568002,0.00013323984499466916,5.908470466985011e-05,0,1904,0.13579388225040206,881
882,27.418771099561127,0.00013274276216279748,5.901545937895134e-05,0,1906,0.12221449402536186,882
883,27.447114849550417,0.000132252540802247,5.895596632555297e-05,0,1908,0.10999304462282568,883
884,27.47525172456517,0.00013176584999454705,5.8898264961522264e-05,0,1910,0.09899374016054312,884
885,27.504553599574137,0.00013127903640231743,5.8838862878402405e-05,0,1912,0.0890943661444888,885
886,27.533235516573768,0.00013078810338379955,5.877916682825722e-05,0,1914,0.08018492953003993,886
887,27.562037808587775,0.00013028871002939666,5.877147444080976e-05,0,1916,0.07216643657703593,887
888,27.590676558582345,0.00012977632409010448,5.936518219966045e-05,0,1918,0.06494979291933234,888
889,27.618803683581064,0.00012924843798918796,6.70422563422662e-05,0,1920,0.058454813627399106,889
890,27.661508183577098,0.00012872153083185863,6.420378005159104e-05,0,1923,0.1052186645293184,890
891,27.704563350591343,0.00012821296463979304,6.193763233328884e-05,0,1926,0.18939359615277312,891
892,27.73214726758306,0.00012771997056285203,5.8124928087303814e-05,0,1928,0.1704542365374958,892
893,27.760792184591992,0.00012724233661116932,5.800063121527605e-05,0,1930,0.15340881288374622,893
894,27.78884426757577,0.0001267763157512861,5.792386540363756e-05,0,1932,0.1380679315953716,894
895,27.817739476566203,0.00012631929120406366,5.7867133732712716e-05,0,1934,0.12426113843583443,895
896,27.84656710154377,0.00012586838927481557,5.781514985734466e-05,0,1936,0.11183502459225099,896
897,27.87561326852301,0.00012542045658728892,5.7763814328879816e-05,0,1938,0.10065152213302589,897
898,27.90397464353009,0.00012497203401683817,5.770783332325348e-05,0,1940,0.0905863699197233,898
899,27.932472227548715,0.0001245193379557503,5.7643532097026044e-05,0,1942,0.08152773292775096,899
900,27.96147385254153,0.00012405824704604806,5.757860547269186e-05,0,1944,0.07337495963497587,900
901,27.992487852519844,0.00012358432769071618,5.763683814681826e-05,0,1946,0.06603746367147828,901
902,28.022349769511493,0.00012309330791215937,5.935480250200922e-05,0,1948,0.059433717304330454,902
903,28.051196269516367,0.00012258902836844484,8.23861951095506e-05,0,1950,0.05349034557389741,903
904,28.109103894530563,0.00012208409560849354,6.664920525945638e-05,0,1954,0.19256524406603068,904
905,28.137510811531683,0.00012159797203792225,5.686159541181475e-05,0,1956,0.17330871965942762,905
906,28.16549676953582,0.00012112888510311409,5.677363329960736e-05,0,1958,0.15597784769348486,906
907,28.194112477533054,0.00012067086418787852,5.6605290608415707e-05,0,1960,0.14038006292413638,907
908,28.22310589454719,0.00012022158257848101,5.650770336058477e-05,0,1962,0.12634205663172274,908
909,28.251761310559232,0.00011977839955348023,5.641416330974561e-05,0,1964,0.11370785096855046,909
910,28.280178268556483,0.00011933844110255576,5.632357347276575e-05,0,1966,0.10233706587169542,910
911,28.309426393534523,0.00011889855485557777,5.6230582814019324e-05,0,1968,0.09210335928452587,911
912,28.337055476527894,0.00011845529419630232,5.613376276181868e-05,0,1970,0.08289302335607329,912
913,28.36461989354575,0.0001180049068417253,5.604990420051015e-05,0,1972,0.07460372102046596,913
914,28.39258464355953,0.00011754337783610805,5.617236436552036e-05,0,1974,0.06714334891841936,914
915,28.42192997757229,0.00011706710402304336,5.873963943262059e-05,0,1976,0.060429014026577424,915
916,28.450472852564417,0.00011658371967011,8.920860245031945e-05,0,1978,0.05438611262391968,916
917,28.50691618557903,0.00011609321320846952,6.991259461401919e-05,0,1982,0.19579000544611086,917
918,28.535573393572122,0.000115621708180996,5.5271977941866064e-05,0,1984,0.17621100490149977,918
919,28.56420397758484,0.00011516923488483274,5.517757713733287e-05,0,1986,0.1585899044113498,919
920,28.593923977576196,0.0001147280094224315,5.493831378472536e-05,0,1988,0.1427309139702148,920
921,28.62204018558259,0.00011429593477813381,5.483243565217964e-05,0,1990,0.12845782257319333,921
922,28.650518102600472,0.00011387055298097502,5.4732248353464174e-05,0,1992,0.11561204031587399,922
923,28.67822831060039,0.00011344921046794814,5.463809598016916e-05,0,1994,0.1040508362842866,923
924,28.706282560597174,0.0001130289917538454,5.454415362408154e-05,0,1996,0.09364575265585795,924
925,28.73438839361188,0.00011260670409326358,5.4448467983294286e-05,0,1998,0.08428117739027216,925
926,28.762829227605835,0.00011217886310065401,5.436049803792945e-05,0,2000,0.07585305965124495,926
927,28.791067894606385,0.00011174171408314765,5.440444610770536e-05,0,2002,0.06826775368612045,927
928,28.81939368660096,0.0001112916293635519,5.5983789144229864e-05,0,2004,0.06144097831750841,928
929,28.848554311611224,0.00011083132458290851,7.582747178463411e-05,0,2006,0.055296880485757566,929
930,28.905926228617318,0.0001103738946823761,6.367459600968468e-05,0,2010,0.19906876974872725,930
931,28.934898186620558,0.00010993301718292123,5.367917235839346e-05,0,2012,0.17916189277385453,931
932,28.963573602610268,0.00010950900335739329,5.357217611397831e-05,0,2014,0.16124570349646908,932
933,28.992039477598155,0.00010909629098506945,5.3377735881704755e-05,0,2016,0.14512113314682218,933
934,29.02142347759218,0.00010869288103476897,5.3291094159630466e-05,0,2018,0.13060901983213996,934
935,29.050205310602905,0.00010829646555849123,5.3212358332667146e-05,0,2020,0.11754811784892596,935
936,29.07856693561189,0.00010790454074282301,5.313945678036402e-05,0,2022,0.10579330606403337,936
937,29.10669776861323,0.00010751435362766041,5.3067187808068995e-05,0,2024,0.09521397545763004,937
938,29.135575559630524,0.00010712288506528064,5.2991414887126365e-05,0,2026,0.08569257791186703,938
939,29.163904725632165,0.00010672683316903143,5.290982914085136e-05,0,2028,0.07712332012068034,939
940,29.192539767624112,0.00010632260590336306,5.2842207902294637e-05,0,2030,0.0694109881086123,940
941,29.22071980961482,0.00010590638497738539,5.305296089023459e-05,0,2032,0.062469889297751074,941
942,29.248975184600567,0.00010547520606210216,5.7138583154678146e-05,0,2034,0.05622290036797597,942
943,29.292961642611772,0.00010504592871947392,5.646021201450758e-05,0,2037,0.10120122066235675,943
944,29.322369434608845,0.00010462060821473897,6.382152863031972e-05,0,2039,0.09108109859612107,944
945,29.36586239261669,0.00010420162493118878,5.3490701921361934e-05,0,2042,0.16394597747301792,945
946,29.394837559608277,0.00010379717185049704,5.198814752268076e-05,0,2044,0.14755137972571614,946
947,29.424433184583904,0.00010340249424037006,5.189263106333078e-05,0,2046,0.13279624175314453,947
948,29.453205767582403,0.00010301502582376807,5.1791401774802595e-05,0,2048,0.11951661757783008,948
949,29.48226755860378,0.00010263246684846893,5.1704585096441855e-05,0,2050,0.10756495582004708,949
950,29.51151710061822,0.00010225227929512569,5.1620251377542755e-05,0,2052,0.09680846023804238,950
951,29.54007110063685,0.00010187168548609746,5.154383172554558e-05,0,2054,0.08712761421423815,951
952,29.568456600653008,0.0001014876569870648,5.15140738707073e-05,0,2056,0.07841485279281434,952
953,29.597619850654155,0.00010109698915289669,5.187474290839142e-05,0,2058,0.07057336751353291,953
954,29.62617055865121,0.00010069723254042037,5.599003306462538e-05,0,2060,0.06351603076217963,954
955,29.669198225659784,0.00010030122579369467,5.274573768083799e-05,0,2063,0.11432885537192333,955
956,29.6972900586552,9.991085959824909e-05,5.4390726227318346e-05,0,2065,0.102895969834731,956
957,29.725476100633387,9.952266160322288e-05,5.793586592676408e-05,0,2067,0.0926063728512579,957
958,29.769246850628406,9.91437175592476e-05,5.183327315188874e-05,0,2070,0.16669147113226424,958
959,29.797376934613567,9.877747017020323e-05,5.064679655826907e-05,0,2072,0.1500223240190378,959
960,29.826628559618257,9.842073763756119e-05,5.0578333874589735e-05,0,2074,0.13502009161713405,960
961,29.85464747660444,9.807115778578687e-05,5.051244733959768e-05,0,2076,0.12151808245542065,961
